scenario,evaluation_track,method,hypothesis_group_id,source,target,edge_class,attempt_count,applicable_attempt_count,supported_attempt_count,contradiction_attempt_count
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,std_destination_similarity,meso_district_group_entropy_mean,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,std_destination_similarity,meso_district_local_similarity_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,std_destination_similarity,meso_district_move_fraction_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,std_destination_similarity,meso_district_neighbour_count_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,std_destination_similarity,meso_district_unhappy_fraction_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,std_destination_similarity,moved_fraction,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,std_destination_similarity,quantile_25_local_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,std_destination_similarity,quantile_75_local_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,std_destination_similarity,std_local_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,std_destination_similarity,std_neighbour_count,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,std_destination_similarity,unhappy_fraction,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,std_destination_similarity,unhappy_local_similarity_mean,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,std_local_similarity,boundary_fraction,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,std_local_similarity,macro_global_connected_components,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,std_local_similarity,macro_global_moved_fraction,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,std_local_similarity,macro_global_spatial_neighbor_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,std_local_similarity,macro_global_unhappy_fraction,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,std_local_similarity,mean_destination_similarity_movers,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,std_local_similarity,mean_local_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,std_local_similarity,mean_move_distance,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,std_local_similarity,mean_neighbour_count,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,std_local_similarity,meso_district_destination_similarity_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,std_local_similarity,meso_district_group_entropy_mean,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,std_local_similarity,meso_district_local_similarity_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,std_local_similarity,meso_district_move_distance_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,std_local_similarity,meso_district_move_fraction_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,std_local_similarity,meso_district_neighbour_count_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,std_local_similarity,meso_district_unhappy_fraction_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,std_local_similarity,move_distance_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,std_local_similarity,moved_fraction,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,std_local_similarity,quantile_25_local_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,std_local_similarity,quantile_75_local_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,std_local_similarity,std_destination_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,std_local_similarity,std_neighbour_count,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,std_local_similarity,unhappy_fraction,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,std_neighbour_count,boundary_fraction,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,std_neighbour_count,macro_global_spatial_neighbor_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,std_neighbour_count,macro_global_unhappy_fraction,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,std_neighbour_count,mean_local_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,std_neighbour_count,meso_district_boundary_fraction_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,std_neighbour_count,meso_district_group_entropy_mean,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,std_neighbour_count,meso_district_local_similarity_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,std_neighbour_count,meso_district_neighbour_count_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,std_neighbour_count,meso_district_unhappy_fraction_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,std_neighbour_count,quantile_25_local_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,std_neighbour_count,quantile_75_local_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,std_neighbour_count,std_local_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,std_neighbour_count,unhappy_fraction,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,unhappy_fraction,boundary_fraction,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,unhappy_fraction,macro_global_connected_components,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,unhappy_fraction,macro_global_moved_fraction,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,unhappy_fraction,macro_global_spatial_neighbor_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,unhappy_fraction,macro_global_unhappy_fraction,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,unhappy_fraction,mean_destination_similarity_movers,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,unhappy_fraction,mean_local_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,unhappy_fraction,mean_move_distance,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,unhappy_fraction,mean_neighbour_count,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,unhappy_fraction,meso_district_boundary_fraction_std,supported,2,2,1,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,unhappy_fraction,meso_district_destination_similarity_std,supported,2,2,2,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,unhappy_fraction,meso_district_group_entropy_mean,supported,2,2,1,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,unhappy_fraction,meso_district_local_similarity_std,supported,2,2,2,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,unhappy_fraction,meso_district_move_distance_std,supported,2,2,2,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,unhappy_fraction,meso_district_move_fraction_std,supported,2,2,2,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,unhappy_fraction,meso_district_neighbour_count_std,supported,2,2,1,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,unhappy_fraction,meso_district_unhappy_fraction_std,supported,2,2,2,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,unhappy_fraction,move_distance_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,unhappy_fraction,moved_fraction,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,unhappy_fraction,quantile_25_local_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,unhappy_fraction,quantile_75_local_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,unhappy_fraction,std_destination_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,unhappy_fraction,std_local_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,unhappy_fraction,std_neighbour_count,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,unhappy_local_similarity_mean,local_similarity_entropy,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,unhappy_local_similarity_mean,meso_district_unhappy_fraction_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,unhappy_local_similarity_mean,relocation_response_fraction,not_applicable,1,0,0,0
